"","datetime.utc.","geometry","elevation","elev_units"
"312",2023-10-08 20:53:47,c(-112.064068727388, 38.4978909463287),2989.81,"meters"
"313",2023-10-08 20:53:48,c(-112.064063667634, 38.4978793491438),2989.65,"meters"
"314",2023-10-08 20:53:49,c(-112.06404578522, 38.4978558377604),2989.35,"meters"
"315",2023-10-08 20:53:50,c(-112.064005517686, 38.4978318359769),2989.05,"meters"
"316",2023-10-08 20:53:51,c(-112.06395091971, 38.4978198012225),2988.64,"meters"
"317",2023-10-08 20:53:52,c(-112.063888969107, 38.4978202328474),2988.2,"meters"
"318",2023-10-08 20:53:53,c(-112.063828935496, 38.497837762221),2988.26,"meters"
"319",2023-10-08 20:53:54,c(-112.063775884255, 38.4978698536556),2988.71,"meters"
"320",2023-10-08 20:53:55,c(-112.063734537812, 38.4979153845242),2989.15,"meters"
"321",2023-10-08 20:53:56,c(-112.063709868747, 38.4979722041579),2989.61,"meters"
"322",2023-10-08 20:53:57,c(-112.063702053395, 38.498037344321),2990.36,"meters"
"323",2023-10-08 20:53:58,c(-112.063708064299, 38.4981040192597),2990.94,"meters"
"324",2023-10-08 20:53:59,c(-112.063727028644, 38.4981763874156),2991.5,"meters"
"325",2023-10-08 20:54:00,c(-112.06375063946, 38.4982509219415),2991.97,"meters"
"326",2023-10-08 20:54:01,c(-112.063768644809, 38.4983132749082),2992.06,"meters"
"327",2023-10-08 20:54:02,c(-112.063777797264, 38.4983563029974),2991.77,"meters"
"328",2023-10-08 20:54:03,c(-112.063777015827, 38.4983684704217),2991.65,"meters"
"329",2023-10-08 20:54:04,c(-112.06377464511, 38.4983702067246),2991.53,"meters"
"330",2023-10-08 20:54:05,c(-112.063773360964, 38.4983694744754),2991.65,"meters"
"331",2023-10-08 20:54:06,c(-112.063773113033, 38.4983690941363),2991.65,"meters"
"332",2023-10-08 20:54:07,c(-112.063772692406, 38.4983681463396),2991.65,"meters"
"333",2023-10-08 20:54:08,c(-112.063772916323, 38.4983676036985),2991.65,"meters"
"334",2023-10-08 20:54:09,c(-112.063773185459, 38.4983672768761),2991.65,"meters"
"335",2023-10-08 20:54:10,c(-112.063772860474, 38.4983672542056),2991.65,"meters"
"336",2023-10-08 20:54:11,c(-112.063772825383, 38.4983681996359),2991.65,"meters"
"337",2023-10-08 20:54:12,c(-112.063773049838, 38.4983691418455),2991.65,"meters"
"338",2023-10-08 20:54:13,c(-112.063773366459, 38.4983696640167),2991.65,"meters"
"339",2023-10-08 20:54:14,c(-112.063773489716, 38.4983696074383),2991.65,"meters"
"340",2023-10-08 20:54:15,c(-112.063773765569, 38.4983695021022),2991.65,"meters"
"341",2023-10-08 20:54:16,c(-112.063774518318, 38.498369759966),2991.65,"meters"
"342",2023-10-08 20:54:17,c(-112.063775119839, 38.4983701026977),2991.53,"meters"
"343",2023-10-08 20:54:18,c(-112.06377527367, 38.4983704598737),2991.53,"meters"
"344",2023-10-08 20:54:19,c(-112.063775276713, 38.4983704756557),2991.53,"meters"
"345",2023-10-08 20:54:20,c(-112.063775188774, 38.4983702231894),2991.53,"meters"
"346",2023-10-08 20:54:21,c(-112.063775074651, 38.4983695328245),2991.65,"meters"
"347",2023-10-08 20:54:22,c(-112.063774573016, 38.4983688118025),2991.65,"meters"
"348",2023-10-08 20:54:23,c(-112.063775217409, 38.4983701180436),2991.53,"meters"
"349",2023-10-08 20:54:24,c(-112.063775566942, 38.4983714591925),2991.53,"meters"
"350",2023-10-08 20:54:25,c(-112.063775044636, 38.4983713789468),2991.53,"meters"
"351",2023-10-08 20:54:26,c(-112.063774994279, 38.4983708868652),2991.53,"meters"
"352",2023-10-08 20:54:27,c(-112.063774838573, 38.4983698178594),2991.65,"meters"
"353",2023-10-08 20:54:28,c(-112.063775533895, 38.4983696125959),2991.65,"meters"
"354",2023-10-08 20:54:29,c(-112.063775498051, 38.4983703736501),2991.53,"meters"
"355",2023-10-08 20:54:30,c(-112.063774924273, 38.498372012832),2991.53,"meters"
"356",2023-10-08 20:54:31,c(-112.063773562543, 38.4983733583072),2991.53,"meters"
"357",2023-10-08 20:54:32,c(-112.063772403265, 38.4983725245313),2991.33,"meters"
"358",2023-10-08 20:54:33,c(-112.0637727651, 38.4983714743412),2991.53,"meters"
"359",2023-10-08 20:54:34,c(-112.063773802709, 38.4983717161143),2991.53,"meters"
"360",2023-10-08 20:54:35,c(-112.063774053424, 38.498373325777),2991.53,"meters"
"361",2023-10-08 20:54:36,c(-112.063775011602, 38.4983751863483),2991.53,"meters"
"362",2023-10-08 20:54:37,c(-112.063775095137, 38.4983750408216),2991.53,"meters"
"363",2023-10-08 20:54:38,c(-112.063775401574, 38.4983739971848),2991.53,"meters"
"364",2023-10-08 20:54:39,c(-112.063775338511, 38.4983728215142),2991.53,"meters"
"365",2023-10-08 20:54:40,c(-112.063775159223, 38.4983720470652),2991.53,"meters"
"366",2023-10-08 20:54:41,c(-112.063774969364, 38.4983716208859),2991.53,"meters"
"367",2023-10-08 20:54:42,c(-112.063775397315, 38.4983712983223),2991.53,"meters"
"368",2023-10-08 20:54:43,c(-112.063775141607, 38.4983712087269),2991.53,"meters"
"369",2023-10-08 20:54:44,c(-112.063775671665, 38.4983712630731),2991.53,"meters"
"370",2023-10-08 20:54:45,c(-112.063776318049, 38.4983711009206),2991.53,"meters"
"371",2023-10-08 20:54:46,c(-112.063778548188, 38.4983705716394),2991.53,"meters"
"372",2023-10-08 20:54:47,c(-112.063794665011, 38.4983676059297),2991.83,"meters"
"373",2023-10-08 20:54:48,c(-112.063820136049, 38.4983624794923),2992.35,"meters"
"374",2023-10-08 20:54:49,c(-112.063838064684, 38.498358293739),2992.6,"meters"
"375",2023-10-08 20:54:50,c(-112.06385416791, 38.4983534318198),2992.91,"meters"
"376",2023-10-08 20:54:51,c(-112.063868882626, 38.4983491731906),2993.01,"meters"
"377",2023-10-08 20:54:52,c(-112.063880029416, 38.498346558807),2993.05,"meters"
"378",2023-10-08 20:54:53,c(-112.063881787858, 38.4983461745184),2993.05,"meters"
"379",2023-10-08 20:54:54,c(-112.063881434237, 38.498346262442),2993.05,"meters"
"380",2023-10-08 20:54:55,c(-112.063883105441, 38.4983459057034),2993.05,"meters"
"381",2023-10-08 20:54:56,c(-112.063884295058, 38.4983464527476),2993.05,"meters"
"382",2023-10-08 20:54:57,c(-112.06388478113, 38.4983470737667),2993.05,"meters"
"383",2023-10-08 20:54:58,c(-112.063885253311, 38.4983465825729),2993.05,"meters"
"384",2023-10-08 20:54:59,c(-112.063885543983, 38.4983459112034),2993.05,"meters"
"385",2023-10-08 20:55:00,c(-112.0638853298, 38.4983459064356),2993.05,"meters"
"386",2023-10-08 20:55:01,c(-112.063886564117, 38.4983463479017),2993.05,"meters"
"387",2023-10-08 20:55:02,c(-112.063887978218, 38.4983460686543),2993.07,"meters"
"388",2023-10-08 20:55:03,c(-112.063887931607, 38.4983460516256),2993.07,"meters"
"389",2023-10-08 20:55:04,c(-112.063887753022, 38.498345517342),2993.07,"meters"
"390",2023-10-08 20:55:05,c(-112.063886805553, 38.4983448951266),2993.07,"meters"
"391",2023-10-08 20:55:06,c(-112.063886199191, 38.4983444650777),2993.05,"meters"
"392",2023-10-08 20:55:07,c(-112.06388628395, 38.4983448513181),2993.05,"meters"
"393",2023-10-08 20:55:08,c(-112.063886200277, 38.4983452043265),2993.05,"meters"
"394",2023-10-08 20:55:09,c(-112.063886081567, 38.4983453876451),2993.05,"meters"
"395",2023-10-08 20:55:10,c(-112.063885499332, 38.4983456306645),2993.05,"meters"
"396",2023-10-08 20:55:11,c(-112.063884902462, 38.4983459503766),2993.05,"meters"
"397",2023-10-08 20:55:12,c(-112.063884607385, 38.4983462506829),2993.05,"meters"
"398",2023-10-08 20:55:13,c(-112.063884805936, 38.4983462200538),2993.05,"meters"
"399",2023-10-08 20:55:14,c(-112.063884667139, 38.4983462063427),2993.05,"meters"
"400",2023-10-08 20:55:15,c(-112.063884496588, 38.498345864739),2993.05,"meters"
"401",2023-10-08 20:55:16,c(-112.063884635704, 38.4983457397127),2993.05,"meters"
"402",2023-10-08 20:55:17,c(-112.063883907274, 38.4983458852532),2993.05,"meters"
"403",2023-10-08 20:55:18,c(-112.063884699315, 38.4983455302781),2993.05,"meters"
"404",2023-10-08 20:55:19,c(-112.063886039356, 38.4983448731394),2993.05,"meters"
"405",2023-10-08 20:55:20,c(-112.063885646526, 38.498344764218),2993.05,"meters"
"406",2023-10-08 20:55:21,c(-112.063885471989, 38.4983462657711),2993.05,"meters"
"407",2023-10-08 20:55:22,c(-112.063884581313, 38.4983480921032),2993.05,"meters"
"408",2023-10-08 20:55:23,c(-112.063885045989, 38.4983490266432),2993.05,"meters"
"409",2023-10-08 20:55:24,c(-112.063886144861, 38.4983488477147),2993.05,"meters"
"410",2023-10-08 20:55:25,c(-112.063886618289, 38.4983483245981),2993.05,"meters"
"411",2023-10-08 20:55:26,c(-112.063886925429, 38.4983482044582),2993.07,"meters"
"412",2023-10-08 20:55:27,c(-112.063887242735, 38.498348330674),2993.07,"meters"
"413",2023-10-08 20:55:28,c(-112.063887648843, 38.4983481414732),2993.07,"meters"
"414",2023-10-08 20:55:29,c(-112.063887536852, 38.498347280993),2993.07,"meters"
"415",2023-10-08 20:55:30,c(-112.063885723474, 38.4983442491068),2993.05,"meters"
"416",2023-10-08 20:55:31,c(-112.063880203194, 38.4983361268573),2992.99,"meters"
"417",2023-10-08 20:55:32,c(-112.063871126547, 38.4983233081953),2992.91,"meters"
"418",2023-10-08 20:55:33,c(-112.063862072432, 38.498309103166),2992.89,"meters"
"419",2023-10-08 20:55:34,c(-112.06385440983, 38.4982961091077),2992.83,"meters"
"420",2023-10-08 20:55:35,c(-112.063841583241, 38.4982760401714),2992.65,"meters"
"421",2023-10-08 20:55:36,c(-112.06381427416, 38.4982336097686),2992.17,"meters"
"422",2023-10-08 20:55:37,c(-112.063771158667, 38.498168663833),2991.58,"meters"
"423",2023-10-08 20:55:38,c(-112.06371414853, 38.4980845967867),2990.78,"meters"
"424",2023-10-08 20:55:39,c(-112.063647759735, 38.497986941876),2990.09,"meters"
"425",2023-10-08 20:55:40,c(-112.06357608168, 38.4978796824116),2990.35,"meters"
"426",2023-10-08 20:55:41,c(-112.06350366923, 38.4977714790679),2990.43,"meters"
"427",2023-10-08 20:55:42,c(-112.063423565901, 38.4976526260597),2988.73,"meters"
"428",2023-10-08 20:55:43,c(-112.063336700399, 38.4975254526936),2986.02,"meters"
"429",2023-10-08 20:55:44,c(-112.063251091979, 38.4974026754653),2983.89,"meters"
"430",2023-10-08 20:55:45,c(-112.063164292614, 38.4972771479366),2980.9,"meters"
"431",2023-10-08 20:55:46,c(-112.06308282676, 38.4971540442947),2980.42,"meters"
"432",2023-10-08 20:55:47,c(-112.063010249948, 38.497044139601),2979.84,"meters"
"433",2023-10-08 20:55:48,c(-112.062955067492, 38.4969578287618),2979.28,"meters"
"434",2023-10-08 20:55:49,c(-112.062925926708, 38.4969128011074),2978.95,"meters"
"435",2023-10-08 20:55:50,c(-112.062911196193, 38.4968939607935),2978.69,"meters"
"436",2023-10-08 20:55:51,c(-112.062904918762, 38.4968872892269),2978.69,"meters"
"437",2023-10-08 20:55:52,c(-112.062903087976, 38.4968859657504),2978.69,"meters"
"438",2023-10-08 20:55:53,c(-112.062902712418, 38.4968863024692),2978.69,"meters"
"439",2023-10-08 20:55:54,c(-112.062901783108, 38.4968899243594),2978.63,"meters"
"440",2023-10-08 20:55:55,c(-112.062905128705, 38.4969077868437),2978.69,"meters"
"441",2023-10-08 20:55:56,c(-112.062923220672, 38.4969292262958),2978.96,"meters"
"442",2023-10-08 20:55:57,c(-112.062959462722, 38.4969551249657),2979.28,"meters"
"443",2023-10-08 20:55:58,c(-112.063010977673, 38.496991653779),2979.68,"meters"
"444",2023-10-08 20:55:59,c(-112.063075150584, 38.4970221682577),2979.84,"meters"
"445",2023-10-08 20:56:00,c(-112.063140327764, 38.497023334721),2979.78,"meters"
"446",2023-10-08 20:56:01,c(-112.063178636006, 38.4969902249957),2979.63,"meters"
"447",2023-10-08 20:56:02,c(-112.063179629102, 38.496945156127),2979.52,"meters"
"448",2023-10-08 20:56:03,c(-112.063171746171, 38.4969052165654),2979.52,"meters"
"449",2023-10-08 20:56:04,c(-112.063169503181, 38.4968884021158),2979.46,"meters"
"450",2023-10-08 20:56:05,c(-112.063170372932, 38.4968878427399),2979.46,"meters"
"451",2023-10-08 20:56:06,c(-112.063173533988, 38.496889489988),2979.5,"meters"
"452",2023-10-08 20:56:07,c(-112.06317672378, 38.4968894093998),2979.5,"meters"
"453",2023-10-08 20:56:08,c(-112.063177710568, 38.4968898012978),2979.46,"meters"
"454",2023-10-08 20:56:09,c(-112.063178101428, 38.4968907242527),2979.46,"meters"
"455",2023-10-08 20:56:10,c(-112.063178165256, 38.4968912846842),2979.46,"meters"
"456",2023-10-08 20:56:11,c(-112.063177801521, 38.496891562427),2979.46,"meters"
"457",2023-10-08 20:56:12,c(-112.063178539503, 38.4968917413047),2979.46,"meters"
"458",2023-10-08 20:56:13,c(-112.063178837712, 38.4968896678242),2979.46,"meters"
"459",2023-10-08 20:56:14,c(-112.063178575224, 38.4968874252076),2979.42,"meters"
"460",2023-10-08 20:56:15,c(-112.063178255588, 38.4968863735336),2979.42,"meters"
"461",2023-10-08 20:56:16,c(-112.063178297245, 38.4968857931575),2979.42,"meters"
"462",2023-10-08 20:56:17,c(-112.063178233879, 38.4968848994911),2979.42,"meters"
"463",2023-10-08 20:56:18,c(-112.063177546981, 38.4968838337738),2979.42,"meters"
"464",2023-10-08 20:56:19,c(-112.063177544557, 38.4968839855652),2979.42,"meters"
"465",2023-10-08 20:56:20,c(-112.063177760172, 38.4968839993481),2979.42,"meters"
"466",2023-10-08 20:56:21,c(-112.063178467168, 38.4968831170009),2979.42,"meters"
"467",2023-10-08 20:56:22,c(-112.063179969841, 38.4968836820375),2979.42,"meters"
"468",2023-10-08 20:56:23,c(-112.063181183592, 38.4968838286634),2979.42,"meters"
"469",2023-10-08 20:56:24,c(-112.063181322652, 38.4968828030894),2979.42,"meters"
"470",2023-10-08 20:56:25,c(-112.063180998044, 38.4968823734321),2979.42,"meters"
"471",2023-10-08 20:56:26,c(-112.063181147389, 38.496881787106),2979.42,"meters"
"472",2023-10-08 20:56:27,c(-112.063181429046, 38.4968806562824),2979.42,"meters"
"473",2023-10-08 20:56:28,c(-112.063181371547, 38.496880857246),2979.42,"meters"
"474",2023-10-08 20:56:29,c(-112.063181342626, 38.4968807690935),2979.42,"meters"
"475",2023-10-08 20:56:30,c(-112.063181232872, 38.4968803897881),2979.42,"meters"
"476",2023-10-08 20:56:31,c(-112.063182300598, 38.4968776072235),2979.38,"meters"
"477",2023-10-08 20:56:32,c(-112.06318183877, 38.4968754200254),2979.38,"meters"
"478",2023-10-08 20:56:33,c(-112.063183821968, 38.4968793120593),2979.38,"meters"
"479",2023-10-08 20:56:34,c(-112.063190221069, 38.4969063141443),2979.48,"meters"
"480",2023-10-08 20:56:35,c(-112.063200775876, 38.4969593405903),2979.5,"meters"
"481",2023-10-08 20:56:36,c(-112.06321257188, 38.4970261488132),2979.67,"meters"
"482",2023-10-08 20:56:37,c(-112.063239272552, 38.4970853266668),2979.85,"meters"
"483",2023-10-08 20:56:38,c(-112.063292993822, 38.4971320244434),2980.16,"meters"
"484",2023-10-08 20:56:39,c(-112.063351384595, 38.4971884513023),2980.2,"meters"
"485",2023-10-08 20:56:40,c(-112.063406904124, 38.4972490119768),2981.28,"meters"
"486",2023-10-08 20:56:41,c(-112.063464206789, 38.4973119666345),2982.06,"meters"
"487",2023-10-08 20:56:42,c(-112.063523780574, 38.4973768351511),2983.14,"meters"
"488",2023-10-08 20:56:43,c(-112.063588321343, 38.4974396108552),2984.01,"meters"
"489",2023-10-08 20:56:44,c(-112.063658105185, 38.4975043959569),2984.91,"meters"
"490",2023-10-08 20:56:45,c(-112.063722576884, 38.4975649676722),2985.66,"meters"
"491",2023-10-08 20:56:46,c(-112.063780790167, 38.4976196175427),2985.94,"meters"
"492",2023-10-08 20:56:47,c(-112.063835594792, 38.4976707893986),2986.76,"meters"
"493",2023-10-08 20:56:48,c(-112.06388063007, 38.4977128154026),2987.46,"meters"
"494",2023-10-08 20:56:49,c(-112.06392246206, 38.4977515681355),2987.97,"meters"
"495",2023-10-08 20:56:50,c(-112.063962939624, 38.497789053192),2988.56,"meters"
"496",2023-10-08 20:56:51,c(-112.063999034764, 38.4978229281585),2988.92,"meters"
"497",2023-10-08 20:56:52,c(-112.064033408367, 38.49785450838),2989.31,"meters"
"498",2023-10-08 20:56:53,c(-112.064064879811, 38.4978837413724),2989.75,"meters"
"499",2023-10-08 20:56:54,c(-112.064094523432, 38.4979110699524),2990.11,"meters"
"500",2023-10-08 20:56:55,c(-112.064120532924, 38.4979342575706),2990.46,"meters"
"501",2023-10-08 20:56:56,c(-112.064147783382, 38.4979550985209),2990.96,"meters"
"502",2023-10-08 20:56:57,c(-112.064170422801, 38.4979787135264),2991.28,"meters"
"503",2023-10-08 20:56:58,c(-112.064188270984, 38.4980048713026),2991.63,"meters"
"504",2023-10-08 20:56:59,c(-112.064207401651, 38.4980301960606),2992.07,"meters"
"505",2023-10-08 20:57:00,c(-112.064231600503, 38.4980557119007),2992.57,"meters"
"506",2023-10-08 20:57:01,c(-112.064259145873, 38.4980821929097),2993.12,"meters"
"507",2023-10-08 20:57:02,c(-112.064278660532, 38.4981006074089),2993.5,"meters"
"508",2023-10-08 20:57:03,c(-112.064283894288, 38.4981056360177),2993.56,"meters"
"509",2023-10-08 20:57:04,c(-112.064285414438, 38.4981070400335),2993.63,"meters"
"510",2023-10-08 20:57:05,c(-112.064286285147, 38.4981067947799),2993.63,"meters"
"511",2023-10-08 20:57:06,c(-112.064286309618, 38.4981058595199),2993.63,"meters"
"512",2023-10-08 20:57:07,c(-112.064285789662, 38.4981050540478),2993.63,"meters"
"513",2023-10-08 20:57:08,c(-112.064285169369, 38.4981049556829),2993.63,"meters"
"514",2023-10-08 20:57:09,c(-112.064286358199, 38.4981077064973),2993.63,"meters"
"515",2023-10-08 20:57:10,c(-112.064290891915, 38.4981142439047),2993.69,"meters"
"516",2023-10-08 20:57:11,c(-112.064299352075, 38.4981209325655),2993.77,"meters"
"517",2023-10-08 20:57:12,c(-112.064310110362, 38.4981276780659),2993.91,"meters"
"518",2023-10-08 20:57:13,c(-112.064320460346, 38.4981345377488),2994.06,"meters"
"519",2023-10-08 20:57:14,c(-112.064329995008, 38.4981417463476),2994.14,"meters"
"520",2023-10-08 20:57:15,c(-112.064339148654, 38.4981493448705),2994.22,"meters"
"521",2023-10-08 20:57:16,c(-112.064347926324, 38.4981570292263),2994.22,"meters"
"522",2023-10-08 20:57:17,c(-112.064355859786, 38.4981642195473),2994.32,"meters"
"523",2023-10-08 20:57:18,c(-112.064362864436, 38.4981710522139),2994.4,"meters"
"524",2023-10-08 20:57:19,c(-112.064366289099, 38.4981738147182),2994.4,"meters"
"525",2023-10-08 20:57:20,c(-112.064366277111, 38.4981739220211),2994.4,"meters"
"526",2023-10-08 20:57:21,c(-112.064365957285, 38.4981734374415),2994.4,"meters"
"527",2023-10-08 20:57:22,c(-112.064366061054, 38.4981732401125),2994.4,"meters"
"528",2023-10-08 20:57:23,c(-112.064366107055, 38.4981732161649),2994.4,"meters"
"529",2023-10-08 20:57:24,c(-112.064365813833, 38.4981732524609),2994.4,"meters"
"530",2023-10-08 20:57:25,c(-112.064365389734, 38.4981731159058),2994.4,"meters"
"531",2023-10-08 20:57:26,c(-112.064365152397, 38.4981731146941),2994.4,"meters"
"532",2023-10-08 20:57:27,c(-112.064365368985, 38.498173082058),2994.4,"meters"
"533",2023-10-08 20:57:28,c(-112.064365401585, 38.4981732453416),2994.4,"meters"
"534",2023-10-08 20:57:29,c(-112.064365249214, 38.4981735066077),2994.4,"meters"
"535",2023-10-08 20:57:30,c(-112.064365349416, 38.4981736254376),2994.4,"meters"
"536",2023-10-08 20:57:31,c(-112.064365323115, 38.4981738984523),2994.4,"meters"
"537",2023-10-08 20:57:32,c(-112.064359799291, 38.4981769491253),2994.46,"meters"
"538",2023-10-08 20:57:33,c(-112.064344784458, 38.498184677354),2994.44,"meters"
"539",2023-10-08 20:57:34,c(-112.064327048264, 38.4981922490331),2994.34,"meters"
"540",2023-10-08 20:57:35,c(-112.064310690678, 38.4981987311536),2994.3,"meters"
"541",2023-10-08 20:57:36,c(-112.064304735694, 38.4982010295984),2994.24,"meters"
"542",2023-10-08 20:57:37,c(-112.06430497582, 38.498200835427),2994.24,"meters"
"543",2023-10-08 20:57:38,c(-112.064306103933, 38.4982013379996),2994.24,"meters"
"544",2023-10-08 20:57:39,c(-112.064310095836, 38.4982062393293),2994.31,"meters"
"545",2023-10-08 20:57:40,c(-112.064317442565, 38.4982153116753),2994.35,"meters"
"546",2023-10-08 20:57:41,c(-112.0643209009, 38.4982193428654),2994.43,"meters"
"547",2023-10-08 20:57:42,c(-112.064321436248, 38.4982254544029),2994.43,"meters"
"548",2023-10-08 20:57:43,c(-112.064321862676, 38.4982351677955),2994.45,"meters"
"549",2023-10-08 20:57:44,c(-112.064326752875, 38.498245556752),2994.45,"meters"
"550",2023-10-08 20:57:45,c(-112.064335509055, 38.4982540128993),2994.61,"meters"
"551",2023-10-08 20:57:46,c(-112.064343601236, 38.498262098078),2994.61,"meters"
"552",2023-10-08 20:57:47,c(-112.064349579156, 38.4982702978176),2994.73,"meters"
